age,educ,black,hisp,married,nodegr,re74,re75,re78,u74,u75,treat
42,11,0,0,1,1,25223.59961,21340.65039,18898.65039,0,0,0
42,12,0,0,1,0,899.3035278,1613.081055,1997.885986,0,0,0
28,14,0,0,1,0,19751.36914,19108.10938,20159.15039,0,0,0
54,9,0,0,1,1,22118.16016,21057.76953,24747.49023,0,0,0
42,8,0,0,1,1,21841.91016,20150.08008,17991.32031,0,0,0
23,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
55,11,0,0,1,1,0,6967.935059,17146.06055,1,0,0
19,12,0,0,0,0,4616.033203,5317.257813,3884.943115,0,0,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,25678.15039,24917.71094,21016.23047,0,0,0
49,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
16,9,0,0,0,1,0,0,4640.061035,1,1,0
41,13,0,0,1,0,0,0,0,1,1,0
37,11,0,0,1,1,22592.31055,6634.935059,16877.11914,0,0,0
18,12,0,0,0,0,0,0,10218.48047,1,1,0
16,8,0,0,0,1,0,0,3997.25,1,1,0
42,9,0,0,1,1,12167.0498,16522.89063,16226.91992,0,0,0
21,14,0,0,0,0,5734.773926,0,4351.904785,0,1,0
20,12,0,0,0,0,0,1124.322998,0,1,0,0
27,13,0,0,1,0,11869.24023,12671.90039,25564.66992,0,0,0
30,10,0,0,1,1,18679.65039,16494.24023,885.1582031,0,0,0
21,12,0,0,0,0,14698.41992,12754.25977,19105.5293,0,0,0
44,14,0,0,1,0,22847.00977,21902.81055,25564.66992,0,0,0
17,11,0,0,0,1,0,393.8710022,4242.553223,1,0,0
32,16,0,0,0,0,24038.24023,23560.65039,23534.26953,0,0,0
49,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
49,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,12,1,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,14,0,0,1,0,25862.32031,14270.66016,2402.782959,0,0,0
48,16,0,0,1,0,25025.71094,22615.34961,23036.2793,0,0,0
19,13,0,0,0,0,4041.967041,5353.064941,8522.048828,0,0,0
30,12,0,0,1,0,14790.50977,9982.838867,8598.890625,0,0,0
47,8,0,0,1,1,23714.9707,20893.06055,25564.66992,0,0,0
17,10,0,0,0,1,656.3543701,4269.918945,11010.54004,0,0,0
22,12,0,0,1,0,9992.260742,6214.209961,19556.23047,0,0,0
31,12,0,0,1,0,23397.56055,25164.76953,22832.34961,0,0,0
49,2,0,0,1,1,20282.33008,18966.67969,23411.61914,0,0,0
22,9,0,0,0,1,6702.651855,7283.032227,5952.283203,0,0,0
32,12,0,0,1,0,24584.88086,24450.43945,20564.03906,0,0,0
25,13,0,0,0,0,18881.44922,22445.26953,23525.41016,0,0,0
28,15,0,0,1,0,25460.66992,23114.84961,0,0,0,0
25,17,0,0,1,0,84.24846649,0,0,0,1,0
45,8,0,0,1,1,15936.67969,13396.98047,9627.388672,0,0,0
42,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,11,0,0,0,1,0,0,8950.589844,1,1,0
29,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
36,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,12,0,0,1,0,20593.84961,9279.242188,8334.37793,0,0,0
48,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,11,0,0,0,1,2486.310059,9460.06543,21299.94922,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
39,11,0,0,1,1,0,0,0,1,1,0
17,10,0,0,0,1,97.96334076,2776.790039,0,0,0,0
28,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
16,10,0,0,0,1,1210.827026,3226.160889,17565.74023,0,0,0
50,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,25625.25,25243.55078,25564.66992,0,0,0
45,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,10,0,0,0,1,0,549.6290283,1922.521973,1,0,0
40,13,0,0,1,0,7108.220215,16367.12988,20655.66016,0,0,0
43,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,12,0,0,1,0,17114.19922,16281.19043,17636.66992,0,0,0
27,12,0,0,1,0,19112.65039,13785.48047,16952.48047,0,0,0
18,12,0,0,0,0,4429.901855,3052.5,15730.40039,0,0,0
36,8,0,0,1,1,10352.76953,13867.83984,99.0076828,0,0,0
29,12,0,0,1,0,18605.19922,20035.5,20828.56055,0,0,0
26,17,0,0,1,0,19230.19922,20397.15039,25564.66992,0,0,0
44,8,0,0,1,1,3810.773926,1072.402954,0,0,0,0
25,12,0,0,1,0,2815.466064,11021.23047,11696.20996,0,0,0
27,16,0,0,0,0,133.2301025,107.4194031,22856,0,0,0
34,12,0,0,1,0,22108.36914,15264.29004,17395.80078,0,0,0
26,12,0,0,1,0,0,2511.822998,2628.875977,1,0,0
33,11,0,0,1,1,20043.30078,18757.21094,19189.75977,0,0,0
21,12,0,0,1,0,11385.2998,17792.23047,21492.06055,0,0,0
33,14,0,0,1,0,10231.29004,5170.452148,10250.99023,0,0,0
27,7,0,0,1,1,9880.582031,7170.242188,0,0,0,0
50,12,0,0,1,0,0,0,0,1,1,0
20,13,0,0,0,0,0,0,0,1,1,0
54,8,0,0,0,1,0,0,0,1,1,0
24,10,0,0,1,1,4719.874023,2565.531982,2173.736084,0,0,0
40,9,0,0,1,1,16091.45996,14571.44043,15832.36035,0,0,0
36,7,0,1,1,1,0,0,0,1,1,0
43,10,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
28,11,0,0,1,1,21947.71094,19672.06055,25564.66992,0,0,0
50,9,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
33,9,0,0,1,1,16734.09961,17930.08008,23627.36914,0,0,0
25,12,0,0,1,0,19098.92969,9739.355469,22542.7207,0,0,0
38,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,1,0,2125.803955,4388.081055,20852.19922,0,0,0
33,12,0,0,1,0,8779.474609,10643.46973,25564.66992,0,0,0
24,16,0,0,1,0,10654.49023,20588.71094,23160.41016,0,0,0
43,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,12,0,0,1,0,24134.25,25243.55078,24157.86914,0,0,0
53,8,0,0,1,1,4190.87207,1392.870972,9098.363281,0,0,0
23,12,0,0,0,0,3724.565918,0,5556.251953,0,1,0
48,11,0,0,1,1,12020.09961,13337.90039,8371.321289,0,0,0
25,12,0,0,1,0,16839.90039,14929.5,14357.58984,0,0,0
16,10,0,0,0,1,574.0651855,1181.613037,5578.417969,0,0,0
45,13,0,0,0,0,21943.78906,22323.5293,22703.78906,0,0,0
45,18,0,0,1,0,25862.32031,2762.468018,19529.63086,0,0,0
53,12,0,0,1,0,22120.11914,22511.51953,0,0,0,0
54,11,0,0,1,1,21230.61914,17684.81055,17097.30078,0,0,0
37,7,0,0,1,1,21986.89063,20622.73047,20042.41016,0,0,0
27,12,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
41,16,0,0,1,0,18123.2207,0,0,0,1,0
16,10,0,0,0,1,0,161.1289978,829.0045776,1,0,0
34,18,0,0,1,0,2952.61499,3399.822998,25564.66992,0,0,0
47,12,0,0,1,0,25848.60938,23030.71094,25564.66992,0,0,0
27,12,0,0,1,0,6567.461914,7483.547852,5043.480957,0,0,0
29,17,0,0,1,0,0,0,4369.637207,1,1,0
26,16,0,0,1,0,2643.051025,5061.242188,5235.584961,0,0,0
37,12,0,0,1,0,14610.25,22189.25977,0,0,0,0
41,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
53,10,0,0,1,1,4322.143066,0,0,0,1,0
17,10,0,0,0,1,576.0244141,1186.984009,0,0,0,0
31,12,0,0,1,0,23942.24023,8330.371094,21220.15039,0,0,0
19,10,0,0,0,1,883.6292725,375.9677124,1949.120972,0,0,0
40,12,0,0,1,0,16689.0293,9286.40332,13420.70996,0,0,0
44,9,0,0,0,1,11152.15039,11178.76953,12516.33984,0,0,0
23,16,0,0,1,0,5556.480957,3990.628906,0,0,0,0
30,18,0,0,1,0,10007.92969,16359.96973,25564.66992,0,0,0
31,18,0,0,1,0,18640.46094,14626.94043,24422.39063,0,0,0
23,17,0,0,0,0,0,3199.305908,25564.66992,1,0,0
20,13,0,0,0,0,3471.821045,4371.967773,7831.951172,0,0,0
34,16,0,0,1,0,22946.92969,25243.55078,25564.66992,0,0,0
24,16,0,0,0,0,14672.9502,15987.58008,9000.833008,0,0,0
25,10,0,0,1,1,2253.156982,3061.451904,5157.266113,0,0,0
21,12,0,0,0,0,10697.59961,4056.871094,16197.36035,0,0,0
33,12,0,1,1,0,17408.08984,19002.48047,9726.396484,0,0,0
27,11,0,0,1,1,15433.13965,7471.016113,25564.66992,0,0,0
34,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,15,0,0,0,0,7958.541992,14374.5,19736.51953,0,0,0
24,16,0,0,0,0,0,17008.06055,1835.33606,1,0,0
28,14,0,0,1,0,0,5623.402832,7929.480957,1,0,0
31,10,0,0,1,1,3234.749023,114.5805969,23065.83008,0,0,0
40,12,0,0,1,0,6449.905762,23566.01953,23030.36914,0,0,0
52,7,0,0,1,1,14398.65039,17874.58008,13932.00977,0,0,0
33,12,0,0,1,0,25415.60938,22608.18945,22100.88086,0,0,0
28,15,0,0,1,0,18761.93945,14449.69043,10.34409046,0,0,0
35,15,0,0,1,0,25862.32031,18853.89063,2365.840088,0,0,0
29,12,0,0,0,0,25862.32031,22126.59961,0,0,0,0
35,12,0,0,1,0,25862.32031,17589.91992,0,0,0,0
51,9,0,0,1,1,13801.08008,21600.24023,25564.66992,0,0,0
24,17,0,0,1,0,6667.384766,21308.41992,22037.33984,0,0,0
41,12,0,0,1,0,25862.32031,24985.74023,25564.66992,0,0,0
35,12,0,0,1,0,24236.13086,25243.55078,22836.78906,0,0,0
28,16,0,0,1,0,14962.91992,14471.17969,0,0,0,0
17,10,0,0,0,1,0,1006.161011,5056.779785,1,0,0
34,8,0,0,1,1,24187.15039,22536.58008,25564.66992,0,0,0
23,12,0,0,1,0,10174.46973,15658.16016,20280.32031,0,0,0
33,16,0,0,1,0,17864.58984,3759.677002,5358.236816,0,0,0
38,12,0,0,1,0,3663.829102,4986.047852,4406.581055,0,0,0
19,12,0,0,0,0,0,7675.112793,8687.554688,1,0,0
26,12,0,0,0,0,14426.08008,15079.88965,16600.7793,0,0,0
21,14,0,0,0,0,9708.166992,594.387085,2256.488037,0,0,0
22,12,0,0,1,0,5568.23584,11053.4502,9491.438477,0,0,0
48,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
18,12,0,0,1,0,10582,9141.386719,7964.945801,0,0,0
50,8,0,0,0,1,12084.75977,11434.79004,11409.53027,0,0,0
17,11,0,0,0,1,0,2246.85498,9093.928711,1,0,0
44,12,0,0,1,0,25862.32031,25243.55078,23297.83984,0,0,0
17,10,0,0,0,1,0,0,0,1,1,0
40,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
38,17,0,0,0,0,0,0,0,1,1,0
29,12,0,0,1,0,23756.10938,24616.93945,25564.66992,0,0,0
45,12,0,0,1,0,25862.32031,20415.05078,25564.66992,0,0,0
51,10,0,0,1,1,25854.48047,14711.08008,25564.66992,0,0,0
29,14,0,0,1,0,476.1018066,458.3226013,675.3209839,0,0,0
23,12,0,0,1,0,25454.78906,10480.5498,25564.66992,0,0,0
25,13,0,0,1,0,25862.32031,12038.12988,24994.26953,0,0,0
23,12,0,0,1,0,6796.696777,0,0,0,1,0
53,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,14,0,0,0,0,0,10244.23047,16138.25,1,0,0
22,13,0,0,1,0,21193.39063,12149.12988,23008.19922,0,0,0
19,12,0,0,1,0,12319.87012,10738.34961,25564.66992,0,0,0
26,12,0,0,1,0,25862.32031,25243.55078,18495.23047,0,0,0
25,16,0,0,1,0,21802.7207,23259.86914,25564.66992,0,0,0
24,12,0,0,1,0,13524.82031,12770.37012,12562.15039,0,0,0
40,9,0,0,1,1,25537.08008,21666.48047,21870.34961,0,0,0
24,12,0,0,0,0,7057.278809,537.0968018,8297.43457,0,0,0
33,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
43,12,0,0,1,0,25862.32031,23458.59961,25564.66992,0,0,0
53,9,0,0,1,1,22537.44922,19845.73047,14005.88965,0,0,0
25,12,0,0,0,0,20019.78906,21582.33984,25391.7793,0,0,0
53,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
22,11,0,0,1,1,2646.968994,10265.70996,17020.44922,0,0,0
29,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
48,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
36,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
38,10,0,0,1,1,13115.33008,12066.76953,25564.66992,0,0,0
18,11,0,0,0,1,3023.148926,5476.597168,0,0,0,0
49,12,0,0,1,0,0,0,0,1,1,0
16,8,0,0,0,1,0,1668.581055,10647.01953,1,0,0
53,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
35,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
54,8,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
23,16,0,0,1,0,17782.31055,19568.23047,0,0,0,0
26,18,0,0,1,0,6955.396973,290.0322876,0,0,0,0
24,16,0,0,1,0,24659.33008,25243.55078,25564.66992,0,0,0
22,12,1,0,0,0,19261.55078,12063.19043,25564.66992,0,0,0
26,14,0,0,1,0,20731,18234.43945,23955.42969,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,0,0,1112.864014,3138.435059,16070.28027,0,0,0
31,10,0,0,1,1,17937.08984,17960.51953,25564.66992,0,0,0
17,11,0,0,0,1,0,0,0,1,1,0
23,9,0,0,1,1,16830.09961,16884.5293,10089.91992,0,0,0
47,12,0,0,1,0,19716.09961,25243.55078,0,0,0,0
18,11,0,0,0,1,94.04480743,1203.097046,11773.0498,0,0,0
17,10,0,0,0,1,983.5518799,2499.290039,4245.507813,0,0,0
27,11,0,0,0,1,16788.96094,12861.67969,7755.108887,0,0,0
31,12,0,0,1,0,22067.2207,22017.39063,25116.91992,0,0,0
44,18,0,0,1,0,20674.17969,21127.59961,20822.65039,0,0,0
36,13,0,0,1,0,25862.32031,12064.98047,25564.66992,0,0,0
32,11,0,0,1,1,22905.78906,19987.16016,21045.7793,0,0,0
18,11,0,0,0,1,2629.335938,2443.790039,9974.654297,0,0,0
51,12,0,0,0,0,19302.69922,18263.08008,18300.16992,0,0,0
40,12,0,0,1,0,25470.4707,21732.73047,25564.66992,0,0,0
41,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,12,0,0,0,0,9179.165039,6335.952148,14490.58984,0,0,0
25,12,0,0,1,0,24341.92969,21664.68945,24412.03906,0,0,0
31,12,0,0,1,0,23473.98047,7594.547852,9729.351563,0,0,0
33,15,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
24,14,0,0,0,0,14457.42969,13663.74023,13932.00977,0,0,0
19,12,0,0,1,0,9798.292969,10582.59961,4997.670898,0,0,0
34,11,0,0,1,1,13877.49023,8471.805664,913.2349854,0,0,0
35,12,0,0,1,0,20394.00977,21125.81055,25564.66992,0,0,0
24,12,0,0,1,0,22427.73047,21576.9707,25180.46094,0,0,0
20,12,0,0,0,0,6397.005859,0,4131.724121,0,1,0
37,12,0,0,1,0,19038.19922,25243.55078,4968.117188,0,0,0
47,9,0,0,1,1,21187.50977,21965.4707,24836.15039,0,0,0
26,13,0,0,1,0,13456.24023,16721.60938,25564.66992,0,0,0
42,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
44,12,0,0,1,0,0,0,22109.75,1,1,0
34,12,0,0,1,0,19128.32031,18810.91992,18317.90039,0,0,0
28,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
20,12,0,0,0,0,22478.66992,18325.74023,3184.500977,0,0,0
25,12,0,0,1,0,13266.2002,18637.25977,5965.582031,0,0,0
32,10,0,0,1,1,20973.94922,21269.0293,22683.09961,0,0,0
25,16,0,0,1,0,21120.90039,25243.55078,25564.66992,0,0,0
21,12,0,0,0,0,7425.621094,11561.90039,5449.855957,0,0,0
19,12,0,0,0,0,5199.894043,11819.70996,15628.44043,0,0,0
36,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
29,18,0,0,1,0,16113.00977,25243.55078,25564.66992,0,0,0
39,10,0,0,0,1,13203.5,13846.34961,21987.08984,0,0,0
54,8,0,0,1,1,14355.5498,15300.09961,15861.91992,0,0,0
16,9,0,0,0,1,0,485.1773987,4112.513184,1,0,0
23,12,0,0,1,0,20260.7793,20327.32031,22094.9707,0,0,0
53,8,0,0,1,1,19443.75977,14965.30957,7505.373047,0,0,0
38,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
52,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
22,12,0,0,1,0,13087.90039,14317.20996,13865.50977,0,0,0
27,12,0,0,0,0,23101.71094,24693.91992,25498.16992,0,0,0
45,12,0,0,1,0,16256.04004,0,0,0,1,0
28,18,0,0,1,0,18826.58984,20125.01953,25564.66992,0,0,0
20,12,0,0,0,0,8644.285156,7134.435059,13964.51953,0,0,0
20,12,0,0,0,0,1704.562012,6087.097168,4366.682129,0,0,0
51,9,0,0,1,1,0,0,7385.676758,1,1,0
29,12,0,0,1,0,25542.96094,21881.32031,25564.66992,0,0,0
28,14,0,0,1,0,24659.33008,23639.41992,25564.66992,0,0,0
42,15,0,0,1,0,12960.5498,16726.98047,8259.013672,0,0,0
21,12,0,0,0,0,11242.26953,12611.03027,13603.9502,0,0,0
33,15,0,0,1,0,19655.35938,20699.71094,20835.93945,0,0,0
39,17,0,0,1,0,25862.32031,25243.55078,22261.94922,0,0,0
37,12,0,0,1,0,17764.66992,17162.0293,25564.66992,0,0,0
46,12,0,0,1,0,25860.35938,22797.9707,21592.53906,0,0,0
22,15,0,0,0,0,0,0,1885.578979,1,1,0
46,8,0,0,1,1,25464.58984,21025.55078,25564.66992,0,0,0
20,12,0,0,0,0,7425.621094,6087.097168,25564.66992,0,0,0
18,11,0,0,0,1,0,0,20020.24023,1,1,0
38,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
41,12,0,0,1,0,20298,15685.01953,25564.66992,0,0,0
18,11,0,0,0,1,3070.170898,5043.338867,5670.037109,0,0,0
17,11,0,0,0,1,0,2916.435059,9469.272461,1,0,0
29,11,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
29,10,0,0,1,1,12351.21973,10301.51953,14611.75977,0,0,0
41,9,1,0,1,1,19243.91992,11996.9502,20630.53906,0,0,0
19,12,0,0,0,0,3144.623047,6878.418945,13176.88965,0,0,0
19,12,0,0,0,0,0,905.9031982,1978.676025,1,0,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,12,0,0,0,0,8087.853027,7897.112793,14366.45996,0,0,0
17,11,0,0,0,1,652.435791,1104.629028,15294.46973,0,0,0
16,10,0,0,0,1,907.1405029,2621.031982,5729.145996,0,0,0
28,13,0,0,1,0,22760.80078,16624.93945,20995.53906,0,0,0
32,12,0,0,1,0,25862.32031,24212.32031,0,0,0,0
55,8,0,0,1,1,0,0,1462.948975,1,1,0
28,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
45,12,0,0,1,0,4951.066895,143.2257996,1703.81897,0,0,0
37,12,0,0,1,0,20055.05078,21004.06055,22718.57031,0,0,0
16,9,0,0,0,1,822.8920898,522.7741699,13249.2998,0,0,0
37,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,16,0,0,1,0,18552.30078,18637.25977,21718.15039,0,0,0
29,12,0,0,1,0,7186.59082,24400.31055,25564.66992,0,0,0
47,12,0,0,0,0,17598.13086,25243.55078,21357.58008,0,0,0
55,12,0,0,1,0,25862.32031,24930.24023,8804.294922,0,0,0
28,17,0,0,1,0,16557.75977,18132.39063,20595.08008,0,0,0
46,12,0,0,0,0,23487.68945,21313.78906,22532.36914,0,0,0
40,9,0,0,1,1,15621.23047,17147.71094,25564.66992,0,0,0
26,12,0,0,1,0,12159.20996,12662.9502,0,0,0,0
49,8,0,0,1,1,22253.34961,24450.43945,22628.42969,0,0,0
54,12,0,0,1,0,0,0,0,1,1,0
39,11,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
29,18,0,0,1,0,14281.09961,20601.24023,25564.66992,0,0,0
19,13,0,0,0,0,2090.538086,23.2741909,14902.87012,0,0,0
37,18,0,0,1,0,18926.51953,17509.34961,19226.69922,0,0,0
44,12,0,0,1,0,22796.07031,21875.94922,25564.66992,0,0,0
29,12,0,0,1,0,21050.35938,20160.82031,24233.24023,0,0,0
50,12,0,0,1,0,15221.54004,15776.32031,15829.41016,0,0,0
17,9,0,0,0,1,0,1620.241943,8090.553223,1,0,0
27,12,0,0,1,0,18867.74023,22020.9707,25564.66992,0,0,0
53,12,0,0,1,0,1782.932983,1765.258057,0,0,0,0
22,12,0,0,0,0,8765.759766,10326.58008,10865.71973,0,0,0
21,12,0,0,0,0,2864.447998,5868.676758,10620.41992,0,0,0
27,11,0,0,1,1,16187.45996,16567.65039,16407.19922,0,0,0
39,9,0,0,1,1,21252.16992,25243.55078,23603.73047,0,0,0
26,12,0,0,0,0,18295.63086,18549.5293,17652.91992,0,0,0
37,9,0,0,1,1,16534.25,7100.418945,2201.812988,0,0,0
27,16,0,0,0,0,9717.962891,8459.274414,13618.73047,0,0,0
21,11,0,0,0,1,29.38899994,0,1823.515015,0,1,0
45,8,0,0,1,1,2500.023926,0,3221.444092,0,1,0
17,7,0,0,0,1,0,0,4425.791016,1,1,0
21,12,0,0,1,0,8134.875977,6892.742188,5204.553223,0,0,0
18,12,0,0,0,0,901.2626953,7211.418945,12380.38965,0,0,0
36,12,0,0,1,0,24151.88086,25068.09961,25564.66992,0,0,0
22,12,0,0,1,0,16026.7998,18374.08008,20688.16992,0,0,0
24,12,0,0,1,0,10850.41992,11134.01953,20528.58008,0,0,0
32,12,0,0,1,0,18056.59961,16003.69043,18520.34961,0,0,0
17,10,0,0,0,1,127.3523026,350.9031982,5643.437988,0,0,0
29,12,0,0,1,0,9753.230469,6851.564941,12981.83008,0,0,0
33,11,0,0,1,1,10807.32031,11348.84961,25564.66992,0,0,0
22,12,0,0,1,0,10113.74023,9288.194336,2365.840088,0,0,0
48,8,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
27,12,0,0,1,0,10973.84961,16163.03027,7370.899902,0,0,0
46,8,0,0,1,1,18101.66992,14770.16016,17157.88086,0,0,0
16,10,0,0,0,1,0,0,4675.526855,1,1,0
34,9,0,0,1,1,0,2866.305908,14335.42969,1,0,0
30,13,0,0,1,0,14537.75977,15097.79004,22776.19922,0,0,0
17,11,0,0,0,1,0,1589.80603,10363.2998,1,0,0
42,8,0,0,1,1,3177.930908,5610.871094,7180.272949,0,0,0
46,9,0,0,0,1,25862.32031,25243.55078,20340.91016,0,0,0
35,12,0,0,1,0,25860.35938,24219.48047,25564.66992,0,0,0
52,12,0,0,1,0,0,0,0,1,1,0
23,13,0,0,1,0,5450.680176,4189.35498,14914.69043,0,0,0
26,16,0,0,1,0,12455.05957,15860.46973,20434,0,0,0
41,16,0,0,1,0,16334.41016,0,0,0,1,0
26,14,1,0,0,0,17758.78906,18923.71094,25564.66992,0,0,0
41,13,1,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
53,12,0,0,1,0,25862.32031,25243.55078,431.4961853,0,0,0
22,12,0,0,1,0,21085.63086,19197.63086,0,0,0,0
19,12,0,0,0,0,14686.66016,12288.76953,650.199707,0,0,0
24,12,0,0,1,0,19296.82031,17149.5,16531.33008,0,0,0
22,13,0,0,0,0,3992.986084,7664.371094,10663.26953,0,0,0
20,12,0,0,0,0,6978.908203,15631.30957,21305.85938,0,0,0
37,11,0,0,1,1,10879.80957,11112.53027,12414.37988,0,0,0
42,8,0,0,1,1,18268.19922,18912.9707,17685.42969,0,0,0
20,12,0,0,0,0,94.04480743,0,15031.42969,0,1,0
51,15,0,0,1,0,25862.32031,16453.06055,14605.84961,0,0,0
16,9,0,0,0,1,0,130.6934967,121.1735992,1,0,0
51,12,0,0,1,0,14477.01953,11619.19043,0,0,0,0
25,12,0,0,1,0,12905.69043,12276.24023,15183.63965,0,0,0
52,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,16,0,0,1,0,11434.28027,12877.79004,10302.70996,0,0,0
26,18,0,0,1,0,0,21632.4707,21873.31055,1,0,0
43,8,0,0,0,1,0,311.5161133,165.5054016,1,0,0
45,8,0,0,0,1,0,0,0,1,1,0
55,13,0,0,1,0,11559.66992,14080.88965,14815.69043,0,0,0
50,6,0,0,1,1,19149.86914,18528.05078,22606.25977,0,0,0
19,12,0,0,0,0,5290.02002,13187.51953,20723.64063,0,0,0
29,12,0,0,1,0,24128.36914,22812.28906,25564.66992,0,0,0
53,8,0,0,1,1,17304.24023,16066.34961,11418.38965,0,0,0
18,9,0,0,0,1,4098.786133,5646.676758,8081.687012,0,0,0
51,10,0,0,1,1,822.8920898,13280.61035,18812.93945,0,0,0
49,12,0,0,1,0,12588.29004,12056.03027,11258.7998,0,0,0
36,10,0,0,0,1,13946.05957,14650.20996,13100.0498,0,0,0
44,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
22,14,0,0,0,0,14185.08984,10473.38965,13199.0498,0,0,0
18,12,0,0,0,0,0,91.30644989,16519.50977,1,0,0
18,12,0,1,0,0,3857.795898,1924.597046,9705.708008,0,0,0
37,8,0,1,1,1,21773.33008,10731.19043,0,0,0,0
49,8,0,1,1,1,15964.11035,2028.435059,0,0,0,0
49,8,0,1,0,1,18242.73047,13905.44043,7481.72998,0,0,0
55,6,0,1,0,1,6112.912109,8539.838867,5058.257813,0,0,0
45,12,0,0,0,0,6016.908203,7206.047852,0,0,0,0
30,14,0,0,1,0,23170.28906,19045.44922,20323.16992,0,0,0
21,12,0,1,0,0,3546.272949,5551.790039,2246.144043,0,0,0
19,12,0,1,0,0,9757.149414,0,116.7404022,0,1,0
19,10,0,0,1,1,2621.499023,8539.838867,14972.33008,0,0,0
52,4,0,1,1,1,25862.32031,11078.51953,14384.19043,0,0,0
22,11,0,1,0,1,7341.373047,2535.096924,14187.65039,0,0,0
50,6,0,1,1,1,25862.32031,17496.82031,25564.66992,0,0,0
37,12,1,0,1,0,15930.7998,15031.5498,14211.2998,0,0,0
31,11,0,0,1,1,0,4241.273926,6757.644043,1,0,0
23,12,0,0,1,0,6831.962891,7207.838867,16254.99023,0,0,0
32,12,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
51,8,1,0,1,1,25836.84961,25243.55078,4459.778809,0,0,0
29,12,1,0,1,0,22388.53906,22221.48047,25564.66992,0,0,0
33,12,1,0,1,0,13834.37988,13371.91992,15392,0,0,0
50,16,1,0,1,0,11011.08008,12184.94043,14385.66992,0,0,0
31,13,0,0,1,0,21963.38086,19856.4707,0,0,0,0
33,12,0,0,1,0,23401.48047,25243.55078,25564.66992,0,0,0
31,12,0,0,1,0,21961.41992,19881.5293,24104.67969,0,0,0
